id,question_id,concept_id,batch,system,stem,options,correct_answer,explanation,cognitive_error,status
8e1a5210-66de-4ef0-95bd-9c42be7b12b7,B3_thyroidectomy-hypocalcemia-management,thyroidectomy-hypocalcemia-management,Batch3,Surgery,"A 45-year-old woman is post-operative day 1 after total thyroidectomy for papillary thyroid carcinoma. She reports perioral tingling and finger numbness. Labs show calcium 7.6 mg/dL and intact PTH 8 pg/mL (normal 15–65). She has no prior calcium supplementation.

What is the most appropriate management?","[{""text"":""Oral calcium carbonate 500mg three times daily"",""label"":""A""},{""text"":""Oral calcium carbonate plus calcitriol"",""label"":""B""},{""text"":""IV calcium gluconate bolus followed by oral calcium"",""label"":""C""},{""text"":""Observation with repeat calcium in 6 hours"",""label"":""D""},{""text"":""Magnesium replacement before calcium supplementation"",""label"":""E""}]",B,"Pathophysiology: Post-thyroidectomy hypocalcemia results from parathyroid injury (transient stunning or inadvertent removal): Severity assessment: • Mild: Asymptomatic or perioral paresthesias; Ca 7.5–8.0 mg/dL • Moderate: Symptomatic paresthesias; Ca 7.0–7.5 mg/dL • Severe: Carpopedal spasm, tetany, arrhythmia; Ca <7.0 mg/dL Management by severity: Severity Management Symptomatic (any level) Oral calcium + calcitriol Severe (Ca <7.0 or severe symptoms) IV calcium gluconate → oral calcium + calcitriol Asymptomatic Oral calcium alone may suffice Why calcitriol (1,25-OH vitamin D)? • PTH normally stimulates 1α-hydroxylase to convert 25-OH vitamin D → active 1,25-OH vitamin D • With low PTH, this conversion is impaired • Calcitriol provides the active form, allowing calcium absorption • Without calcitriol, oral calcium alone is poorly absorbed This patient: • Symptomatic (paresthesias) • Low PTH (8 pg/mL) — confirms hypoparathyroidism • Moderate hypocalcemia (7.6 mg/dL)  • A: Calcium alone insufficient when PTH is low—needs calcitriol for adequate absorption • C: IV calcium reserved for severe/life-threatening symptoms (tetany, seizure, arrhythmia); this patient has mild symptoms • D: Patient is symptomatic—requires treatment, not observation • E: Magnesium should be checked but hypomagnesemia is not the likely cause post-thyroidectomy; parathyroid injury is  Post-thyroidectomy hypocalcemia with low PTH = oral calcium PLUS calcitriol (active vitamin D). Calcitriol compensates for impaired 1α-hydroxylation due to PTH deficiency.

Distractor Analysis: (A) Oral calcium carbonate 500mg three times daily: Incorrect for this clinical scenario. (C) IV calcium gluconate bolus followed by oral calcium: Incorrect for this clinical scenario. (D) Observation with repeat calcium in 6 hours: Incorrect for this clinical scenario. (E) Magnesium replacement before calcium supplementation: Incorrect for this clinical scenario.

Clinical Pearl: Calcitriol compensates for impaired 1α-hydroxylation due to PTH deficiency.",,active
3bac67a0-594b-459f-b9a6-6bd93bc17c7b,B3_tia-dual-antiplatelet-duration,tia-dual-antiplatelet-duration,Batch3,Neurology,"A 67-year-old man presented 3 days ago with transient left arm weakness lasting 30 minutes. MRI showed a small acute infarct in the right corona radiata. ABCD2 score was 5. He was started on aspirin 81mg plus clopidogrel 75mg. Carotid imaging shows <50% stenosis bilaterally. Echocardiogram and telemetry show no cardioembolic source. He now asks how long he needs to take both medications.

What is the appropriate duration of dual antiplatelet therapy for this patient?","[{""text"":""21 days, then aspirin monotherapy"",""label"":""A""},{""text"":""90 days, then aspirin monotherapy"",""label"":""B""},{""text"":""12 months, then reassess"",""label"":""C""},{""text"":""Indefinitely, given high-risk features"",""label"":""D""},{""text"":""Discontinue clopidogrel now; aspirin alone is sufficient"",""label"":""E""}]",A,"Pathophysiology: The POINT and CHANCE trials established dual antiplatelet therapy (DAPT) for high-risk TIA/minor stroke: Indications for DAPT: • High-risk TIA (ABCD2 ≥4) OR minor ischemic stroke (NIHSS ≤3) • Non-cardioembolic mechanism • Initiated within 24 hours of symptom onset Duration: • 21 days of aspirin + clopidogrel (CHANCE protocol, preferred) • Alternative: 21–30 days (some guidelines extend to 30) • NOT 90 days — POINT trial showed increased bleeding without additional benefit beyond 21–30 days • After DAPT: Continue aspirin monotherapy indefinitely This patient has minor stroke (DWI+ TIA = minor stroke by definition), ABCD2 of 5 (high-risk), and non- cardioembolic etiology—perfect candidate for 21-day DAPT. • B: 90 days showed excess bleeding in POINT trial without additional stroke reduction; 21 days is current standard • C: No indication for 12-month DAPT in stroke (unlike coronary stenting) • D: Indefinite DAPT increases bleeding; long-term management is aspirin monotherapy • E: Stopping clopidogrel at day 3 loses the early high-risk window benefit  High-risk TIA or minor stroke → 21 days of aspirin + clopidogrel (start within 24 hours) → then aspirin monotherapy lifelong. Do not extend DAPT beyond 21–30 days due to bleeding risk.

Distractor Analysis: (B) 90 days, then aspirin monotherapy: Incorrect for this clinical scenario. (C) 12 months, then reassess: Incorrect for this clinical scenario. (D) Indefinitely, given high-risk features: Incorrect for this clinical scenario. (E) Discontinue clopidogrel now; aspirin alone is sufficient: Incorrect for this clinical scenario.

Clinical Pearl: Do not extend DAPT beyond 21–30 days due to bleeding risk.",,active
5f7dbb8c-1756-416d-bdc1-d8e6f369eabb,B3_treatment-resistant-depression-augmentation,treatment-resistant-depression-augmentation,Batch3,Psychiatry,"A 48-year-old woman with major depressive disorder has failed adequate trials of sertraline (200mg x 10 weeks) and venlafaxine (225mg x 8 weeks) with minimal improvement. She has no history of mania, psychosis, or substance use. She asks about options beyond switching to another antidepressant.

Which augmentation strategy has the strongest evidence for treatment-resistant depression?","[{""text"":""Add lithium"",""label"":""A""},{""text"":""Add buspirone"",""label"":""B""},{""text"":""Add modafinil"",""label"":""C""},{""text"":""Add atypical antipsychotic (aripiprazole)"",""label"":""D""},{""text"":""Add thyroid hormone (T3)"",""label"":""E""}]",D,"Pathophysiology: Treatment-resistant depression (TRD) is defined as failure of ≥2 adequate antidepressant trials. Options include: Evidence-based augmentation strategies: Agent Evidence Level Notes Atypical antipsychotics Strongest (FDA-approved) Aripiprazole, quetiapine, olanzapine/fluoxetine Lithium Strong (older studies) Requires monitoring; smaller effect in modern trials Thyroid hormone (T3) Moderate 25–50 mcg; better for T3 than T4 Bupropion Moderate Combination rather than augmentation Buspirone Weak-moderate Less robust data Atypical antipsychotics are currently first-line for TRD augmentation because: • FDA-approved: Aripiprazole (Abilify), quetiapine XR (Seroquel XR), olanzapine/fluoxetine (Symbyax), brexpiprazole (Rexulti) • Consistent efficacy in large RCTs • Aripiprazole has favorable metabolic profile among atypicals Lithium augmentation: • Well-established in older literature • Modern meta-analyses show smaller effect sizes than initially reported • Requires level monitoring, renal/thyroid function checks • Reserved for patients who also need mood stabilization or have suicidality (lithium reduces suicide risk)  • A: Lithium has evidence but is no longer first-line given monitoring burden and smaller modern effect sizes • B: Buspirone augmentation has weaker evidence than atypicals • C: Modafinil may help fatigue/concentration but limited antidepressant augmentation data • E: T3 augmentation has moderate evidence but atypicals have stronger, more consistent data  Treatment-resistant depression augmentation: first-line = atypical antipsychotic (aripiprazole or quetiapine). Lithium and T3 are alternatives with moderate evidence.

Distractor Analysis: (A) Add lithium: Incorrect for this clinical scenario. (B) Add buspirone: Incorrect for this clinical scenario. (C) Add modafinil: Incorrect for this clinical scenario. (E) Add thyroid hormone (T3): Incorrect for this clinical scenario.

Clinical Pearl: Lithium and T3 are alternatives with moderate evidence.",,active
7c7798b9-03ae-41fe-9b80-01218139df38,B4_acute-pancreatitis-early-feeding-timing,acute-pancreatitis-early-feeding-timing,Batch4,Gastroenterology,"A 41-year-old woman is admitted with acute pancreatitis secondary to gallstones. On hospital day 2, she has mild epigastric tenderness, lipase of 890 U/L (down from 2,400 U/L on admission), and no nausea or vomiting. She reports feeling hungry. She has been receiving IV fluids and IV morphine for pain control. CT performed on admission showed interstitial edematous pancreatitis without necrosis. She remains afebrile with stable vital signs.

What is the most appropriate nutritional management?","[{""text"":""Continue NPO status until lipase normalizes"",""label"":""A""},{""text"":""Initiate nasojejunal tube feeding"",""label"":""B""},{""text"":""Start a clear liquid diet and advance as tolerated"",""label"":""C""},{""text"":""Delay oral intake until abdominal pain completely resolves"",""label"":""D""},{""text"":""Begin total parenteral nutrition"",""label"":""E""}]",C,"Pathophysiology: Current evidence supports early oral feeding (within 24-48 hours) in acute pancreatitis when patients can tolerate it, regardless of lipase levels or mild residual pain. The traditional teaching of prolonged NPO status (""pancreatic rest"") until complete pain resolution and lipase normalization has been disproven. Early enteral feeding maintains gut barrier function, reduces infectious complications, decreases length of stay, and may reduce mortality. This patient is hungry, has no nausea/vomiting, has mild uncomplicated (interstitial) pancreatitis, and has improving clinical status—all favorable indicators for initiating oral intake.

Distractor Analysis: (A) Continue NPO status until lipase normalizes: Incorrect for this clinical scenario. (B) Initiate nasojejunal tube feeding: Incorrect for this clinical scenario. (D) Delay oral intake until abdominal pain completely resolves: Incorrect for this clinical scenario. (E) Begin total parenteral nutrition: Incorrect for this clinical scenario.

Clinical Pearl: NEPHROLOGY",,active
e7425aae-3cc4-4e59-832e-dca51c7ccd76,B4_adrenal-incidentaloma-no-workup-size,adrenal-incidentaloma-no-workup-size,Batch4,Endocrinology,"A 58-year-old woman undergoes CT abdomen for evaluation of kidney stones. Incidentally, a 0.9-cm homogeneous adrenal nodule is discovered with Hounsfield units of 8 (consistent with lipid-rich adenoma). She is normotensive, has no cushingoid features, and has no symptoms of hyperaldosteronism or catecholamine excess. She has no personal or family history of malignancy.

What is the most appropriate next step?","[{""text"":""24-hour urine catecholamines and metanephrines"",""label"":""A""},{""text"":""1-mg overnight dexamethasone suppression test"",""label"":""B""},{""text"":""Plasma aldosterone-to-renin ratio"",""label"":""C""},{""text"":""Complete hormonal workup including all of the above"",""label"":""D""},{""text"":""No further workup indicated"",""label"":""E""}]",E,"Pathophysiology: Adrenal incidentalomas <1 cm with benign imaging characteristics (low Hounsfield units indicating lipid-rich content, homogeneous appearance, smooth borders) have extremely low malignant potential and low rates of hormonal hypersecretion. Current guidelines suggest that nodules <1 cm with imaging features consistent with adenoma do not require routine biochemical workup or follow-up imaging. The risk of clinically significant disease is negligible, and the cost and patient anxiety of testing outweigh potential benefits. This contrasts with lesions ≥1 cm, which typically warrant biochemical evaluation regardless of imaging appearance.

Distractor Analysis: (A) 24-hour urine catecholamines and metanephrines: Incorrect for this clinical scenario. (B) 1-mg overnight dexamethasone suppression test: Incorrect for this clinical scenario. (C) Plasma aldosterone-to-renin ratio: Incorrect for this clinical scenario. (D) Complete hormonal workup including all of the above: Incorrect for this clinical scenario.

Clinical Pearl: HEMATOLOGY/ONCOLOGY",,active
0cc70405-56b3-4a62-9dee-afe507f5aef3,B4_afib-rate-vs-rhythm-chf-reversal,afib-rate-vs-rhythm-chf-reversal,Batch4,Cardiology,"A 58-year-old man with a 2-year history of persistent atrial fibrillation managed with metoprolol and apixaban presents with 6 weeks of progressive exertional dyspnea and orthopnea. He denies chest pain or palpitations. Echocardiogram reveals a new finding of left ventricular ejection fraction of 38% (previously 55% one year ago), moderate mitral regurgitation, and left atrial enlargement. His ventricular rate is well-controlled at 78 bpm. NT-proBNP is elevated at 2,400 pg/mL. He has no history of coronary artery disease, and recent coronary angiography was unremarkable.

What is the most appropriate change to his atrial fibrillation management?","[{""text"":""Continue current rate control with metoprolol"",""label"":""A""},{""text"":""Add digoxin for enhanced rate control"",""label"":""B""},{""text"":""Refer for catheter ablation with goal of rhythm control"",""label"":""C""},{""text"":""Initiate amiodarone for pharmacologic cardioversion"",""label"":""D""},{""text"":""Increase metoprolol dose to achieve resting rate below 60 bpm"",""label"":""E""}]",C,"Pathophysiology: This patient has tachycardia-mediated cardiomyopathy (or AFib-related cardiomyopathy), where persistent atrial fibrillation has led to new-onset heart failure with reduced ejection fraction. Despite ""adequate"" rate control by traditional metrics, the loss of atrial kick and irregularity of AFib contributes to ventricular dysfunction. In this setting, the discovery of new HFrEF fundamentally changes the treatment paradigm from rate control to rhythm control. Catheter ablation for AFib in patients with HFrEF has been shown to improve ejection fraction, reduce hospitalizations, and decrease mortality compared to continued rate control.

Distractor Analysis: (A) Continue current rate control with metoprolol: Incorrect for this clinical scenario. (B) Add digoxin for enhanced rate control: Incorrect for this clinical scenario. (D) Initiate amiodarone for pharmacologic cardioversion: Incorrect for this clinical scenario. (E) Increase metoprolol dose to achieve resting rate below 60 bp...: Incorrect for this clinical scenario.

Clinical Pearl: New-onset heart failure with reduced EF in a patient with atrial fibrillation should prompt a shift from rate control to rhythm control, preferably via catheter ablation.",,active
0df62dbd-e162-4d2c-9fbf-d258b09cfa79,B4_aki-on-ckd-hold-ace-permanently,aki-on-ckd-hold-ace-permanently,Batch4,Nephrology,"A 68-year-old man with CKD stage 3b (baseline creatinine 2.1 mg/dL), heart failure with reduced ejection fraction, and type 2 diabetes is hospitalized for acute kidney injury in the setting of volume depletion from gastroenteritis. His lisinopril was held on admission. Creatinine peaked at 3.8 mg/dL and has now recovered to 2.3 mg/dL after IV fluid resuscitation. His blood pressure is 128/78 mmHg. He is preparing for discharge. Prior to this hospitalization, his creatinine had been stable on lisinopril for 3 years with good BP control and no hyperkalemia.

What is the most appropriate management of his lisinopril at discharge?","[{""text"":""Permanently discontinue lisinopril due to AKI"",""label"":""A""},{""text"":""Switch to an ARB which has better renal safety"",""label"":""B""},{""text"":""Restart lisinopril at the prior dose once creatinine returns to baseline"",""label"":""C""},{""text"":""Restart lisinopril at a reduced dose with creatinine monitoring in 1 week"",""label"":""D""},{""text"":""Delay lisinopril restart for 3 months to allow renal recovery"",""label"":""E""}]",D,"Pathophysiology: ACE inhibitors provide significant long-term cardiorenal protection in patients with HFrEF and diabetic nephropathy. Temporary discontinuation during AKI is appropriate, but permanent discontinuation based solely on a hemodynamic/pre-renal AKI episode is not indicated. The AKI in this case was clearly precipitated by volume depletion, not intrinsic ACE inhibitor nephrotoxicity. Once the reversible trigger has resolved and creatinine is trending toward baseline, the ACE inhibitor should be restarted—often at a reduced dose initially—with close monitoring.

Distractor Analysis: (A) Permanently discontinue lisinopril due to AKI: Incorrect for this clinical scenario. (B) Switch to an ARB which has better renal safety: Incorrect for this clinical scenario. (C) Restart lisinopril at the prior dose once creatinine returns...: Incorrect for this clinical scenario. (E) Delay lisinopril restart for 3 months to allow renal recover...: Incorrect for this clinical scenario.

Clinical Pearl: ACE inhibitors held during pre-renal AKI should be restarted (often at reduced dose with monitoring) once the precipitant resolves; permanent discontinuation forfeits cardiorenal benefits.",,active
5256597a-5142-4810-96c0-c08c5608dcfe,B4_appendicitis-interval-appendectomy-skip,appendicitis-interval-appendectomy-skip,Batch4,Surgery,"A 35-year-old man was treated 8 weeks ago for uncomplicated acute appendicitis managed non-operatively with IV antibiotics due to his preference to avoid surgery. CT at that time showed a non-perforated appendix without abscess. He completed a 7-day antibiotic course with complete resolution of symptoms. Follow-up CT shows resolution of inflammation with a normal-appearing appendix. He remains asymptomatic.

What is the most appropriate management?","[{""text"":""Proceed with interval appendectomy within the next 4 weeks"",""label"":""A""},{""text"":""Perform colonoscopy before deciding on surgery"",""label"":""B""},{""text"":""Interval appendectomy is not required; continue observation"",""label"":""C""},{""text"":""Obtain MRI of the abdomen before interval appendectomy"",""label"":""D""},{""text"":""Interval appendectomy only if symptoms recur"",""label"":""E""}]",E,"Pathophysiology: The management of uncomplicated appendicitis has evolved. Non-operative management with antibiotics is successful in 70-80% of patients, and of those, approximately 30-40% will have recurrence within 5 years. The traditional approach of interval appendectomy for all patients has been questioned. Current evidence suggests that routine interval appendectomy is not mandatory after successful non-operative treatment of uncomplicated appendicitis.

Distractor Analysis: (A) Proceed with interval appendectomy within the next 4 weeks: Incorrect for this clinical scenario. (B) Perform colonoscopy before deciding on surgery: Incorrect for this clinical scenario. (C) Interval appendectomy is not required; continue observation: Incorrect for this clinical scenario. (D) Obtain MRI of the abdomen before interval appendectomy: Incorrect for this clinical scenario.

Clinical Pearl: BATCH 4 — QUESTION GENERATION COMPLETE Total questions generated: 33 Format: NBME-style clinical vignettes with single best answer Coverage: All 33 locked Batch 4 concepts",,active
4e1a67a9-dd3e-4bd3-ac04-06a69601c4d4,B4_asthma-step-down-failure-reassess,asthma-step-down-failure-reassess,Batch4,Pulmonology,"A 28-year-old woman with well-controlled asthma on medium-dose inhaled corticosteroid plus long-acting beta-agonist (ICS-LABA) had her therapy stepped down to low-dose ICS alone 6 weeks ago after 3 months of complete symptom control. She now presents with nighttime awakenings twice weekly and uses her rescue albuterol 4 times per week. She denies respiratory infection, new environmental exposures, or medication non-adherence. Peak flow is 75% of her personal best.

What is the most appropriate next step in management?","[{""text"":""Restart medium-dose ICS-LABA and continue indefinitely"",""label"":""A""},{""text"":""Restart medium-dose ICS-LABA and reassess step-down eligibility in 3 months"",""label"":""B""},{""text"":""Increase to high-dose ICS monotherapy"",""label"":""C""},{""text"":""Add oral montelukast to current low-dose ICS"",""label"":""D""},{""text"":""Prescribe a short course of oral prednisone"",""label"":""E""}]",B,"Pathophysiology: This patient's symptoms represent failure of step-down therapy rather than a true exacerbation. The appropriate response is to return to the previously effective regimen (medium-dose ICS-LABA) and reassess step-down eligibility after re-establishing control for at least 3 months. Failed step-down does not mean permanent therapy escalation—it means the patient was not ready for de-escalation at that time. After regaining control, another step-down attempt may be successful, particularly if modifiable factors (allergen exposure, technique, adherence) are optimized.

Distractor Analysis: (A) Restart medium-dose ICS-LABA and continue indefinitely: Incorrect for this clinical scenario. (C) Increase to high-dose ICS monotherapy: Incorrect for this clinical scenario. (D) Add oral montelukast to current low-dose ICS: Incorrect for this clinical scenario. (E) Prescribe a short course of oral prednisone: Incorrect for this clinical scenario.

Clinical Pearl: GASTROENTEROLOGY",,active
c2ea03c7-b256-4ffd-b8b4-ba53dfa14c60,B4_bronchiolitis-hypertonic-saline-inpatient-only,bronchiolitis-hypertonic-saline-inpatient-only,Batch4,Pediatrics,"A 7-month-old infant presents with 3 days of rhinorrhea, cough, and wheezing. She has mild tachypnea and scattered wheezes with adequate oxygen saturation of 94% on room air. She is feeding well, taking about 70% of her usual intake. RSV rapid antigen test is positive. The parents ask about nebulized treatments they read about online that can ""clear the mucus.""

What is the most appropriate recommendation regarding nebulized hypertonic saline?","[{""text"":""Prescribe nebulized 3% hypertonic saline for home use"",""label"":""A""},{""text"":""Administer nebulized hypertonic saline in the emergency department and discharge"",""label"":""B""},{""text"":""Admit for nebulized hypertonic saline therapy"",""label"":""C""},{""text"":""Nebulized hypertonic saline is not indicated for this patient"",""label"":""D""},{""text"":""Use nebulized normal saline as a safer alternative"",""label"":""E""}]",D,"Pathophysiology: This infant has mild bronchiolitis with adequate oxygen saturation and feeding. AAP guidelines recommend supportive care (hydration, nasal suctioning, oxygen if needed) as the mainstay of bronchiolitis management. Nebulized hypertonic saline is not recommended for infants treated in the emergency department or outpatient setting. While some evidence suggests modest benefit in reducing length of stay for hospitalized patients (likely through improved mucociliary clearance), this benefit does not apply to outpatients.

Distractor Analysis: (A) Prescribe nebulized 3% hypertonic saline for home use: Incorrect for this clinical scenario. (B) Administer nebulized hypertonic saline in the emergency depa...: Incorrect for this clinical scenario. (C) Admit for nebulized hypertonic saline therapy: Incorrect for this clinical scenario. (E) Use nebulized normal saline as a safer alternative: Incorrect for this clinical scenario.

Clinical Pearl: Nebulized hypertonic saline may have modest benefit in hospitalized bronchiolitis patients but is not indicated in the emergency department or outpatient settings.",,active
7dd7ebce-61c0-4e8c-a2ca-54b694da4a5a,B4_cdiff-fidaxomicin-over-vancomycin,cdiff-fidaxomicin-over-vancomycin,Batch4,Gastroenterology,"A 71-year-old woman with a history of Clostridioides difficile infection (CDI) 4 months ago (treated with oral vancomycin with resolution) presents with 5 days of watery diarrhea, abdominal cramping, and low-grade fever. She completed a course of ciprofloxacin for a urinary tract infection 2 weeks ago. Stool PCR for C. difficile toxin is positive. She has 6-8 loose stools daily, WBC is 11,200/μL, and creatinine is 1.0 mg/dL. She is hemodynamically stable and tolerating oral intake.

What is the most appropriate treatment?","[{""text"":""Oral vancomycin 125 mg four times daily for 10 days"",""label"":""A""},{""text"":""Oral fidaxomicin 200 mg twice daily for 10 days"",""label"":""B""},{""text"":""Oral vancomycin tapered and pulsed regimen over 6 weeks"",""label"":""C""},{""text"":""Fecal microbiota transplantation"",""label"":""D""},{""text"":""Oral metronidazole 500 mg three times daily for 10 days"",""label"":""E""}]",B,"Pathophysiology: This patient has a first recurrence of CDI, which fundamentally changes the treatment approach. For first recurrence, fidaxomicin is preferred over standard-course vancomycin because it has demonstrated lower rates of subsequent recurrence. Fidaxomicin has a narrower spectrum with minimal disruption of the gut microbiome and achieves high fecal concentrations with sustained post-antibiotic effect against C. difficile spores.

Distractor Analysis: (A) Oral vancomycin 125 mg four times daily for 10 days: Incorrect for this clinical scenario. (C) Oral vancomycin tapered and pulsed regimen over 6 weeks: Incorrect for this clinical scenario. (D) Fecal microbiota transplantation: Incorrect for this clinical scenario. (E) Oral metronidazole 500 mg three times daily for 10 days: Incorrect for this clinical scenario.

Clinical Pearl: difficile infection, fidaxomicin is the preferred treatment over standard vancomycin due to lower subsequent recurrence rates.",,active
3b3479fb-92f2-4975-8732-b7708c190ad1,B4_cholecystectomy-timing-post-pancreatitis,cholecystectomy-timing-post-pancreatitis,Batch4,Surgery,"A 48-year-old woman is hospitalized with mild acute gallstone pancreatitis (Ranson score 1, no organ failure, CT shows interstitial edematous pancreatitis). By hospital day 3, her abdominal pain has resolved, she is tolerating a regular diet, and labs show lipase 180 U/L (down from 1,800 U/L), WBC 7,500/μL, and normal liver enzymes. Right upper quadrant ultrasound shows multiple gallstones with a normal common bile duct.

What is the most appropriate timing for cholecystectomy?","[{""text"":""After 6 weeks to allow inflammation to resolve"",""label"":""A""},{""text"":""During this hospitalization before discharge"",""label"":""B""},{""text"":""Schedule electively within 2-4 weeks after discharge"",""label"":""C""},{""text"":""Only if recurrent pancreatitis occurs"",""label"":""D""},{""text"":""Perform ERCP with sphincterotomy instead of cholecystectomy"",""label"":""E""}]",B,"Pathophysiology: For mild gallstone pancreatitis without necrosis or other complications, cholecystectomy should be performed during the index hospitalization (same- admission cholecystectomy) once the patient has clinically recovered. This approach reduces the risk of recurrent biliary events, including recurrent pancreatitis (which occurs in 25-30% of patients within 6 weeks if cholecystectomy is delayed). Waiting 6 weeks was previously standard but has been shown to result in preventable recurrent events. Same-admission cholecystectomy is safe once pain resolves, diet is tolerated, and inflammatory markers are improving.

Distractor Analysis: (A) After 6 weeks to allow inflammation to resolve: Incorrect for this clinical scenario. (C) Schedule electively within 2-4 weeks after discharge: Incorrect for this clinical scenario. (D) Only if recurrent pancreatitis occurs: Incorrect for this clinical scenario. (E) Perform ERCP with sphincterotomy instead of cholecystectomy: Incorrect for this clinical scenario.

Clinical Pearl: Cholecystectomy for mild gallstone pancreatitis should be performed during the same hospitalization once the patient has clinically recovered, not delayed for weeks.",,active
039c4a93-dff2-48eb-9195-939bc5c5948f,B4_copd-exacerbation-antibiotic-threshold,copd-exacerbation-antibiotic-threshold,Batch4,Pulmonology,"A 67-year-old man with GOLD stage III COPD presents with 4 days of increased dyspnea and cough. He reports his sputum volume has increased but remains white-gray in color, similar to his baseline. He denies fever, chills, or chest pain. Vital signs show temperature 37.1°C, RR 22/min, SpO2 89% on room air (baseline 92%). Lung exam reveals diffuse expiratory wheezes without focal consolidation. Chest X-ray shows hyperinflation without infiltrate. He uses tiotropium and a fluticasone/salmeterol inhaler daily.

What is the most appropriate antibiotic management?","[{""text"":""Azithromycin 500 mg daily for 3 days"",""label"":""A""},{""text"":""Amoxicillin-clavulanate 875 mg twice daily for 5 days"",""label"":""B""},{""text"":""Levofloxacin 750 mg daily for 5 days"",""label"":""C""},{""text"":""Doxycycline 100 mg twice daily for 7 days"",""label"":""D""},{""text"":""No antibiotics indicated at this time"",""label"":""E""}]",E,"Pathophysiology: This patient has a COPD exacerbation with only one Anthonisen criterion (increased dyspnea) without purulent sputum or significantly increased sputum volume beyond baseline. According to the Anthonisen classification, antibiotics are indicated for Type I exacerbations (all three cardinal symptoms: increased dyspnea, increased sputum volume, and sputum purulence) or Type II exacerbations if purulence is one of the two symptoms present. Sputum purulence is the strongest predictor of bacterial infection and antibiotic benefit. This patient has non-purulent sputum, making antibiotic therapy unlikely to provide benefit and exposing him to unnecessary side effects and resistance development.

Distractor Analysis: (A) Azithromycin 500 mg daily for 3 days: Incorrect for this clinical scenario. (B) Amoxicillin-clavulanate 875 mg twice daily for 5 days: Incorrect for this clinical scenario. (C) Levofloxacin 750 mg daily for 5 days: Incorrect for this clinical scenario. (D) Doxycycline 100 mg twice daily for 7 days: Incorrect for this clinical scenario.

Clinical Pearl: In COPD exacerbations, sputum purulence is the critical Anthonisen criterion driving antibiotic use; increased dyspnea and non-purulent sputum alone do not warrant antibiotics.",,active
badf29f0-2ac4-411c-9e91-f37fb07ed079,B4_depression-ssri-augmentation-timing,depression-ssri-augmentation-timing,Batch4,Neurology & Psychiatry,"A 45-year-old woman with major depressive disorder has been on sertraline 200 mg daily (maximum dose) for 10 weeks. She reports some improvement—her sleep is better, and she no longer has passive suicidal ideation—but continues to have low energy, anhedonia, and poor concentration that impair her work function. PHQ-9 score has decreased from 22 to 14. She tolerates the medication well with no significant side effects.

What is the most appropriate next step in management?","[{""text"":""Continue sertraline monotherapy and reassess in 4 more weeks"",""label"":""A""},{""text"":""Switch to a different SSRI"",""label"":""B""},{""text"":""Augment with aripiprazole"",""label"":""C""},{""text"":""Switch to venlafaxine"",""label"":""D""},{""text"":""Discontinue sertraline and start psychotherapy alone"",""label"":""E""}]",C,"Pathophysiology: This patient has a partial response to adequate SSRI therapy (maximum dose, adequate duration of 10 weeks). A partial response is defined as some improvement but with persistent clinically significant symptoms. In this scenario, augmentation is preferred over switching because the patient has shown benefit from the current medication. Switching would abandon gains and restart the clock on response.

Distractor Analysis: (A) Continue sertraline monotherapy and reassess in 4 more weeks: Incorrect for this clinical scenario. (B) Switch to a different SSRI: Incorrect for this clinical scenario. (D) Switch to venlafaxine: Incorrect for this clinical scenario. (E) Discontinue sertraline and start psychotherapy alone: Incorrect for this clinical scenario.

Clinical Pearl: For partial SSRI response (some improvement but residual symptoms), augment with a second agent rather than switching medications.",,active
95fff3f9-364e-4bde-b20f-629089747c0d,B4_dka-insulin-before-potassium-exception,dka-insulin-before-potassium-exception,Batch4,Endocrinology,"A 24-year-old man with type 1 diabetes presents with altered mental status, Kussmaul respirations, and severe abdominal pain. Labs reveal glucose 580 mg/dL, pH 6.92, bicarbonate 4 mEq/L, anion gap 32, and potassium 2.9 mEq/L. He is hypotensive with BP 78/50 mmHg and tachycardic at 128 bpm. IV fluid resuscitation is initiated. Initial potassium replacement is started, but his pH continues to drop, and he is becoming increasingly obtunded.

What is the most appropriate next step?","[{""text"":""Continue aggressive potassium replacement before starting insulin"",""label"":""A""},{""text"":""Start insulin infusion at 0.1 units/kg/hour immediately"",""label"":""B""},{""text"":""Administer sodium bicarbonate bolus"",""label"":""C""},{""text"":""Wait until potassium reaches 3.3 mEq/L before starting insulin"",""label"":""D""},{""text"":""Intubate for airway protection before any other intervention"",""label"":""E""}]",B,"Pathophysiology: The traditional teaching is to withhold insulin until potassium is ≥3.3 mEq/L because insulin drives potassium intracellularly and can precipitate fatal arrhythmias. However, in severe life-threatening acidosis (pH <7.0) with hemodynamic instability and altered mental status, the immediate threat is the acidosis itself. In this scenario, insulin should be started without delay while aggressively replacing potassium simultaneously. The rationale is that untreated severe acidosis will lead to death before hypokalemia can be corrected.

Distractor Analysis: (A) Continue aggressive potassium replacement before starting in...: Incorrect for this clinical scenario. (C) Administer sodium bicarbonate bolus: Incorrect for this clinical scenario. (D) Wait until potassium reaches 3.3 mEq/L before starting insul...: Incorrect for this clinical scenario. (E) Intubate for airway protection before any other intervention: Incorrect for this clinical scenario.

Clinical Pearl: In DKA with life-threatening acidosis (pH <7.0), start insulin immediately despite K+ <3.3 mEq/L while aggressively replacing potassium simultaneously.",,active
